date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,TE_8332A.AV_0#,ZZQBCHLL.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,ZCLCCY.AV_0#
2022-03-27 18:13:54,780.1331666666666,-115.36233333333332,9.686333333333332,351.46366666666665,204.52883333333332,540.8266666666666,60.147333333333336,49362.14516666667,715.1403333333333,1.5413333333333334,23.805,6.563666666666666,-84.05433333333333,10122.539333333332
2022-03-27 18:18:54,773.6256666666667,-218.65566666666666,9.843166666666667,352.6361666666666,205.36033333333336,545.627,58.26466666666667,48669.48366666667,723.4546666666666,2.271166666666667,22.581666666666667,6.3415,-187.41266666666667,9703.515333333335
2022-03-27 18:23:54,759.6433333333333,-228.3195,9.709166666666667,351.1666666666667,205.936,541.2296666666666,58.18933333333334,47655.590833333335,724.5808333333333,2.4485,22.424833333333332,6.587166666666667,-205.66766666666666,9549.225333333334
2022-03-27 18:28:54,755.1615,-214.28549999999998,9.518,349.8875,205.79616666666666,535.5618333333333,57.509,46655.92316666667,723.4254999999999,2.3956666666666666,22.42683333333333,6.7251666666666665,-195.52733333333333,9469.015666666666
2022-03-27 18:33:54,765.4701666666666,-129.30616666666666,9.5945,349.65400000000005,205.39649999999997,537.779,57.056333333333335,47712.6805,721.5463333333333,2.0465,23.19816666666667,6.308166666666667,-101.75166666666668,9772.823666666667
2022-03-27 18:38:54,770.1943333333334,-101.55799999999999,9.795166666666667,350.6433333333333,205.01733333333334,543.7401666666667,57.67766666666667,47729.17133333333,720.6651666666666,2.2258333333333336,22.605666666666664,6.264666666666667,-72.70733333333332,9803.785666666667
2022-03-27 18:43:54,772.5141666666666,-103.86116666666666,9.872000000000002,350.4938333333333,204.625,543.3495,59.02066666666666,47745.66299999999,724.5356666666667,1.9658333333333333,22.540333333333333,6.639166666666667,-75.08633333333334,9689.465666666667
2022-03-27 18:48:54,769.1661666666666,-149.56433333333334,9.775,350.02916666666664,204.3135,538.875,59.09166666666667,46766.200333333334,725.8673333333334,2.1203333333333334,22.487000000000002,6.8053333333333335,-126.92800000000001,9438.947666666667
2022-03-27 18:53:54,768.6563333333332,-149.54683333333332,9.601,349.48516666666666,204.25666666666666,537.077,58.781333333333336,47096.4645,724.7628333333333,1.9373333333333334,22.502,6.426333333333333,-117.971,9469.188
2022-03-27 18:58:54,772.2658333333333,-210.4,9.546333333333333,349.3326666666666,204.18699999999998,540.572,58.695,46870.3075,725.4485000000001,1.8840000000000001,22.6225,6.573333333333333,-185.33100000000002,9434.121666666668
2022-03-27 19:03:54,777.9628333333333,-127.34366666666666,9.642333333333333,349.95466666666664,204.4575,544.6483333333333,58.805,46939.67216666667,722.9358333333333,1.8533333333333333,22.680666666666664,6.919,-99.21733333333333,9500.907666666666
2022-03-27 19:08:54,778.4961666666666,-156.2686666666667,9.8105,350.71816666666666,205.108,546.3140000000001,59.568999999999996,47021.02533333333,722.5383333333334,1.8443333333333334,22.677666666666667,6.867166666666667,-144.90833333333333,9533.161666666665
2022-03-27 19:13:54,780.2741666666666,-157.81300000000002,9.847,351.14149999999995,205.808,544.3106666666666,61.02333333333333,46883.054000000004,721.3741666666666,1.7963333333333333,22.661833333333334,6.707833333333334,-137.57000000000002,9542.721333333333
2022-03-27 19:18:54,777.6516666666666,-163.722,9.752333333333333,351.3288333333333,206.3905,542.532,61.31366666666667,46679.306333333334,722.0768333333333,1.8023333333333333,22.907500000000002,6.206166666666666,-163.34166666666667,9551.964333333333
2022-03-27 19:23:54,780.1311666666667,-110.99116666666667,9.727833333333335,351.8213333333333,206.9395,540.7493333333333,60.659,46511.08966666667,718.4341666666667,1.9436666666666667,23.01383333333333,6.621166666666666,-83.98700000000001,9583.824333333332
2022-03-27 19:28:54,780.8345,-147.20066666666668,9.821833333333332,352.2968333333334,207.59416666666667,539.4456666666667,60.09066666666667,46480.9715,717.8876666666667,1.8878333333333333,22.955333333333332,6.3149999999999995,-138.079,9594.996666666668
2022-03-27 19:33:54,778.5074999999999,-101.12366666666667,9.852166666666667,352.3738333333333,208.15683333333334,539.347,60.592666666666666,46637.57366666666,719.1433333333333,2.3396666666666666,22.312166666666666,6.4719999999999995,-87.266,9646.578000000001
2022-03-27 19:38:54,772.3870000000001,-154.26000000000002,9.688166666666666,351.49066666666664,208.18633333333335,536.7265,60.01233333333334,46602.13766666666,723.0575,2.2365,22.93616666666667,6.743333333333334,-100.13933333333333,9544.181666666667
2022-03-27 19:43:54,775.9146666666667,-266.37233333333336,9.687999999999999,352.75033333333334,208.26116666666667,539.7863333333333,59.875,46881.48033333333,718.81,2.057,23.752333333333336,6.535666666666667,-236.772,9484.733
