id_key,granularity,variable,count,mean,std,min,q1,median,q3,max,iqr,lower_bound,upper_bound,skewness,iqr_outlier_count,iqr_outlier_percent
subset_B_30s,30s,YFJ3_ZD2.AV_0#,14400,6.676142824074074,0.9999558666647969,4.213333333333334,5.988333333333333,6.5633333333333335,7.2250000000000005,15.325000000000001,1.2366666666666672,4.133333333333333,9.080000000000002,1.0923929909859673,300,2.0833333333333335
subset_B_30s,30s,ZCLCCY.AV_0#,14400,10412.317245601853,501.23239145476253,8969.906666666668,10078.455,10436.616666666669,10792.456666666667,11665.949999999999,714.001666666667,9007.4525,11863.459166666667,-0.2245498056340442,2,0.013888888888888888
subset_B_1min,1min,TE_8313B.AV_0#,7200,774.0630346064816,10.654888600200906,738.5908333333333,767.6404166666666,774.3362500000001,781.2702083333334,817.8216666666667,13.629791666666733,747.1957291666665,801.7148958333335,-0.2345766553598631,103,1.4305555555555556
subset_B_1min,1min,PT_8313C.AV_0#,7200,-153.33726608796297,49.74562667808361,-460.555,-184.63458333333332,-151.62791666666666,-120.27833333333334,-17.61916666666667,64.35624999999999,-281.1689583333333,-23.743958333333353,-0.5967053214850763,77,1.0694444444444444
subset_B_1min,1min,PTCA_8322A.AV_0#,7200,9.769467939814815,0.07468921265419462,9.4225,9.729166666666666,9.773333333333333,9.818333333333333,10.080833333333333,0.08916666666666728,9.595416666666665,9.952083333333334,-0.5642697987048999,220,3.0555555555555554
subset_B_1min,1min,TE_8319A.AV_0#,7200,356.8813950231481,5.989370839457212,342.58750000000003,352.45958333333334,357.30791666666664,361.26979166666666,376.4475,8.810208333333321,339.24427083333336,374.48510416666664,-0.03879796240003873,8,0.1111111111111111
subset_B_1min,1min,TE_8303.AV_0#,7200,210.83951875,4.947840003368675,198.6625,207.3614583333333,211.21208333333334,213.98,226.26250000000002,6.618541666666687,197.4336458333333,223.90781250000003,0.06484619680710846,43,0.5972222222222222
subset_B_1min,1min,ZZQBCHLL.AV_0#,7200,59.76190578703704,2.3621100014264536,51.25,58.43833333333333,59.850833333333334,61.37041666666667,70.65666666666667,2.9320833333333383,54.040208333333325,65.76854166666668,-0.28818208385436145,147,2.0416666666666665
subset_B_1min,1min,AIR_8301A.AV_0#,7200,2.087566435185185,0.33218508476170094,0.8424999999999999,1.8908333333333334,2.06,2.2691666666666666,4.28,0.3783333333333332,1.3233333333333337,2.8366666666666664,0.5562719624453133,261,3.625
subset_B_1min,1min,YFJ3_AI.AV_0#,7200,22.76028761574074,0.8505995664543757,20.12666666666667,22.249166666666667,22.6575,23.3,27.653333333333336,1.0508333333333333,20.672916666666666,24.87625,0.40452211138378064,110,1.5277777777777777
subset_B_1min,1min,SXLTCYZ.AV_0#,7200,-125.1868361111111,54.47915378253672,-426.75,-158.89333333333335,-122.67000000000002,-87.77374999999999,27.226666666666663,71.11958333333335,-265.57270833333337,18.90562500000003,-0.5563310608886818,88,1.2222222222222223
subset_B_1min,1min,TE_8332A.AV_0#,7200,537.5211304398148,4.324511938525202,517.1666666666666,534.71125,537.7091666666666,540.56625,550.3541666666666,5.855000000000018,525.9287499999999,549.34875,-0.24755976108268068,38,0.5277777777777778
subset_B_1min,1min,FT_8301.AV_0#,7200,46462.88250879629,1594.913080799659,42422.09333333333,45325.359375,46507.125,47569.13729166667,51498.855,2243.7779166666733,41959.69249999999,50934.80416666668,0.07950936843491015,27,0.375
subset_B_1min,1min,FT_8306A.AV_0#,7200,700.7825839120369,22.734464628103776,628.0258333333334,679.555625,712.0250000000001,721.081875,744.2941666666667,41.526250000000005,617.2662499999999,783.3712499999999,-0.2614355109314081,0,0.0
subset_B_1min,1min,YFJ3_ZD2.AV_0#,7200,6.676142824074074,0.8458192274152406,4.385,6.106458333333333,6.577916666666667,7.115208333333333,14.046666666666667,1.00875,4.593333333333334,8.628333333333334,1.1891353068861379,166,2.3055555555555554
subset_B_1min,1min,ZCLCCY.AV_0#,7200,10412.317245601853,500.88010646789616,8992.598333333333,10079.289166666667,10436.478333333334,10793.770833333334,11656.279999999999,714.4816666666666,9007.566666666668,11865.493333333334,-0.22583475586133678,1,0.013888888888888888
