date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,ZZQBCHLL.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,SXLTCYZ.AV_0#,TE_8332A.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,YFJ3_ZD2.AV_0#,ZCLCCY.AV_0#,TV_8329ZC.AV_0#,YJJWSLL.AV_0#
2022-03-27 14:28:00,774.11,-150.005,9.7,352.5,211.03500000000003,60.89,1.81,22.785,-129.15,538.29,47202.965,719.925,7.765000000000001,10667.39,17.055,2.78
2022-03-27 14:29:00,775.8000000000001,-158.29833333333332,9.709166666666667,352.51,210.82083333333333,60.40166666666667,1.7641666666666669,22.949166666666667,-139.155,538.2233333333334,47392.58083333333,716.9766666666666,7.461666666666667,10715.608333333334,17.06,2.7883333333333336
2022-03-27 14:30:00,778.6825,-155.655,9.724166666666667,352.57,210.4958333333333,60.901666666666664,1.5725,23.127499999999998,-138.11833333333334,538.3708333333333,47422.950833333336,715.7783333333333,5.729166666666667,10805.35,17.06,2.7916666666666665
2022-03-27 14:31:00,781.9091666666667,-159.31333333333333,9.7475,352.6775,210.2175,60.538333333333334,1.4491666666666667,23.515833333333333,-144.66333333333333,538.75,47694.71083333334,715.8333333333334,6.2075,10775.646666666666,17.06,2.7716666666666665
2022-03-27 14:32:00,783.6508333333333,-154.2275,9.780833333333332,352.83666666666664,209.95666666666668,61.26166666666666,1.5158333333333334,23.4525,-133.71166666666667,539.4208333333333,47269.21333333334,715.5008333333334,5.765833333333333,10718.026666666667,17.0575,2.7616666666666667
2022-03-27 14:33:00,783.4366666666666,-173.21,9.799999999999999,353.0541666666666,209.76666666666665,61.35833333333333,1.5183333333333333,23.115,-144.23333333333332,540.1666666666666,47526.33666666667,715.5450000000001,6.336666666666666,10755.795,17.059166666666666,2.76
2022-03-27 14:34:00,782.4358333333333,-178.455,9.829166666666667,353.19,209.59833333333336,61.13666666666666,1.5058333333333334,23.111666666666665,-147.86666666666667,540.805,47337.50583333333,715.73,5.635000000000001,10750.993333333334,18.5,2.811666666666667
2022-03-27 14:35:00,783.685,-185.04916666666668,9.865833333333333,353.2416666666666,209.45166666666668,60.76,1.5333333333333332,22.805833333333336,-144.63833333333335,541.4616666666667,47527.121666666666,723.9416666666666,6.359999999999999,10796.101666666667,18.983333333333334,2.8466666666666662
2022-03-27 14:36:00,781.5158333333334,-207.24166666666667,9.878333333333334,353.2225,209.33333333333334,60.495000000000005,1.7033333333333331,22.68166666666667,-161.49166666666667,541.9083333333333,47238.368333333325,717.9025,6.072500000000001,10726.205,18.98,2.831666666666667
2022-03-27 14:37:00,777.855,-227.20749999999998,9.870833333333334,353.06749999999994,209.18166666666664,60.56666666666666,1.9008333333333332,22.234166666666667,-188.5583333333333,542.0133333333333,47466.854166666664,719.6225,6.9366666666666665,10714.838333333333,18.981666666666666,2.82
2022-03-27 14:38:00,775.8591666666666,-225.33333333333334,9.84,352.74916666666667,209.025,60.02333333333333,2.154166666666667,22.0125,-196.715,541.5266666666666,47425.46916666667,718.4308333333333,7.776666666666667,10704.286666666667,18.982499999999998,2.83
2022-03-27 14:39:00,772.3558333333334,-197.51166666666666,9.8025,352.32916666666665,208.81499999999997,59.74333333333333,2.3575,21.969166666666666,-173.54999999999998,540.605,47230.97416666666,722.1158333333333,6.173333333333333,10713.896666666667,18.981666666666666,2.8383333333333334
2022-03-27 14:40:00,772.0300000000001,-171.63583333333335,9.774166666666666,351.9275,208.57833333333335,59.550000000000004,2.4375,22.229166666666668,-144.07666666666668,539.54,47691.09083333333,720.7183333333332,7.031666666666666,10793.861666666666,18.98,2.855
2022-03-27 14:41:00,769.6466666666666,-169.69916666666668,9.74,351.65083333333337,208.3225,59.275,2.4858333333333333,22.228333333333335,-136.94333333333336,538.4908333333333,47546.479166666664,722.6208333333334,7.445,10750.371666666666,18.981666666666666,2.8633333333333333
2022-03-27 14:42:00,767.0516666666667,-163.04083333333332,9.7325,351.3883333333333,208.03666666666666,58.044999999999995,2.5258333333333334,22.22583333333333,-132.41166666666666,537.5,47557.651666666665,720.4666666666667,6.5225,10800.94,18.981666666666666,2.875
2022-03-27 14:43:00,767.3841666666667,-143.3175,9.748333333333333,351.1558333333333,207.7541666666667,57.800000000000004,2.4683333333333333,22.251666666666665,-110.325,536.7358333333333,47512.01583333334,716.2858333333334,6.0225,10727.253333333334,18.981666666666666,2.8699999999999997
