date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,ZZQBCHLL.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,SXLTCYZ.AV_0#,TE_8332A.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,YFJ3_ZD2.AV_0#,ZCLCCY.AV_0#,TV_8329ZC.AV_0#,YJJWSLL.AV_0#
2022-03-27 20:00:00,767.4405,-126.87516666666667,9.760833333333332,347.55783333333335,206.19416666666666,58.78833333333333,2.0895,22.27316666666667,-90.432,538.5358333333334,46640.40733333333,724.7423333333334,5.9558333333333335,9596.663,14.529833333333332,2.5923333333333334
2022-03-27 20:05:00,766.0358333333334,-124.1335,9.742666666666668,346.69666666666666,204.5125,58.677,2.0771666666666664,22.294666666666668,-84.02866666666667,540.0176666666667,46803.99733333333,728.2365000000001,6.572500000000001,9600.212,14.5295,2.61
2022-03-27 20:10:00,769.0811666666667,-135.942,9.766,346.2016666666667,203.346,58.431666666666665,2.0513333333333335,22.311666666666667,-99.15833333333333,541.0046666666667,46771.64433333334,724.6085,6.693666666666667,9608.390000000001,14.528833333333333,2.591333333333333
2022-03-27 20:15:00,767.4156666666667,-157.33566666666667,9.781666666666666,345.83416666666665,202.56116666666668,58.693666666666665,2.2591666666666663,22.323500000000003,-117.52033333333334,541.2016666666667,46714.58666666667,724.2705000000001,6.919666666666667,9617.189666666667,19.461666666666666,2.860666666666667
2022-03-27 20:20:00,766.1293333333334,-165.87849999999997,9.734333333333334,345.41766666666666,201.99566666666666,58.49333333333333,2.4125,22.35533333333333,-133.78266666666667,537.3961666666667,46410.25483333333,724.1593333333333,6.462166666666667,9627.378,17.587,2.775
2022-03-27 20:25:00,765.4236666666667,-143.97483333333332,9.685666666666666,345.074,201.566,58.52166666666667,2.3064999999999998,22.3745,-109.09366666666666,536.5943333333333,46657.150499999996,724.1808333333333,6.5103333333333335,9668.373333333333,16.08,2.685
2022-03-27 20:30:00,770.3748333333333,-154.60283333333334,9.731833333333332,345.1225,201.371,58.86666666666667,1.9298333333333333,22.377666666666666,-128.65066666666667,538.7298333333333,45987.77733333334,723.4638333333334,6.682166666666666,9671.767666666668,16.38,2.6806666666666668
2022-03-27 20:35:00,767.2666666666667,-173.11683333333335,9.788166666666665,345.158,201.45666666666665,59.20133333333333,1.983,22.374333333333333,-150.917,540.0553333333334,45821.009,725.2173333333334,6.2283333333333335,9690.235666666667,18.59933333333333,2.8040000000000003
2022-03-27 20:40:00,768.8821666666666,-177.57850000000002,9.868166666666667,345.12,201.58433333333332,59.15233333333333,1.9153333333333333,22.380499999999998,-143.91266666666667,539.5645,46240.33783333333,724.7985000000001,5.993833333333333,9715.654666666667,18.970833333333335,2.8056666666666668
2022-03-27 20:45:00,765.2193333333332,-192.96233333333333,9.8515,344.8978333333334,201.62616666666665,58.494,2.591666666666667,22.13533333333333,-160.35033333333334,538.4281666666667,46150.29783333334,724.6865,6.308833333333333,9739.967666666666,17.874000000000002,2.7616666666666663
2022-03-27 20:50:00,756.8004999999999,-170.2105,9.768833333333333,343.872,201.3365,56.86833333333333,2.4495,21.695333333333334,-138.692,536.033,46034.54433333334,729.9048333333334,6.5713333333333335,9760.223999999998,13.489333333333333,2.5233333333333334
2022-03-27 20:55:00,762.375,-69.96466666666667,9.758833333333333,343.4853333333333,200.80133333333333,58.776666666666664,2.087333333333333,22.446833333333334,-38.928,536.7503333333333,45761.81066666667,728.5798333333333,6.547,9827.476666666666,17.56366666666667,2.753
2022-03-27 21:00:00,770.2546666666666,-81.92966666666666,9.809833333333334,344.51033333333334,201.04233333333332,59.351,1.9413333333333334,22.486666666666668,-49.36566666666667,537.965,45658.017,727.838,6.597333333333333,9851.818666666666,18.60033333333333,2.8033333333333332
2022-03-27 21:05:00,769.3888333333333,-100.485,9.835166666666668,345.1155,201.65216666666666,59.46233333333334,2.246666666666667,22.471666666666668,-66.42833333333333,539.168,45451.37383333334,730.4858333333334,6.199333333333333,9859.673666666667,18.718000000000004,2.7996666666666665
2022-03-27 21:10:00,769.7186666666668,-127.20316666666666,9.834333333333332,344.9698333333333,202.0585,58.498333333333335,2.1026666666666665,21.84283333333333,-110.605,538.5118333333334,45681.46366666666,733.2213333333333,6.645833333333333,9861.997666666666,20.01,2.876
2022-03-27 21:15:00,761.2908333333332,-132.6695,9.802666666666665,344.0371666666667,201.91049999999998,57.769999999999996,2.3628333333333336,21.800666666666665,-102.014,535.6946666666666,45722.88033333333,735.9656666666667,7.262833333333333,9856.244999999999,18.914,2.8483333333333336
2022-03-27 21:20:00,757.4096666666667,-128.827,9.746666666666666,343.0846666666667,201.41716666666667,57.208999999999996,2.1301666666666668,21.594,-97.29466666666667,533.5695,45553.18483333333,731.2284999999999,6.41,9855.625333333333,14.526833333333334,2.5993333333333335
2022-03-27 21:25:00,758.268,-122.22233333333334,9.729666666666667,342.9266666666666,200.85233333333332,57.294666666666664,1.9368333333333332,21.723833333333335,-90.48266666666667,535.2368333333333,45525.426499999994,729.5455000000001,6.461166666666667,9867.238000000001,15.122666666666667,2.643333333333333
