date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,ZZQBCHLL.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,SXLTCYZ.AV_0#,TE_8332A.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,YFJ3_ZD2.AV_0#,ZCLCCY.AV_0#
2022-04-01 08:39:00,776.7716666666666,-116.72833333333334,9.91,358.51500000000004,208.75,59.03666666666667,2.0433333333333334,22.30666666666667,-84.53666666666668,541.235,48945.86833333334,685.7133333333333,7.236666666666667,10044.593333333332
2022-04-01 08:39:30,776.9200000000001,-113.73166666666667,9.9,358.5183333333334,208.78333333333333,60.20333333333334,2.0516666666666663,22.313333333333333,-87.55333333333333,541.2683333333333,48646.25666666666,682.7983333333333,7.656666666666666,10101.019999999999
2022-04-01 08:40:00,776.3266666666667,-118.02833333333332,9.883333333333335,358.5366666666667,208.80499999999998,60.47666666666667,2.0050000000000003,22.295,-89.06666666666666,541.1633333333333,48681.19,680.8266666666667,7.488333333333333,10049.546666666667
2022-04-01 08:40:30,775.2233333333334,-117.61,9.88,358.52833333333336,208.82000000000002,59.94333333333333,1.9933333333333334,22.295,-87.55666666666667,541.0466666666666,49152.00833333333,687.3566666666667,8.313333333333333,10004.09
2022-04-01 08:41:00,775.9250000000001,-119.52499999999999,9.873333333333333,358.54,208.85,60.54,1.9583333333333333,22.334999999999997,-96.67333333333333,540.9066666666666,48519.74,692.8299999999999,6.375,10019.946666666667
2022-04-01 08:41:30,776.0566666666667,-126.88166666666666,9.86,358.5516666666667,208.85833333333332,60.93333333333334,2.045,22.310000000000002,-101.23333333333333,540.6566666666666,49116.13166666666,683.7383333333333,7.588333333333334,10000.443333333335
2022-04-01 08:42:00,775.02,-128.75833333333333,9.845,358.54,208.88833333333332,60.76666666666667,2.115,22.304999999999996,-105.25999999999999,540.405,48847.67833333334,680.4683333333334,8.115,9994.443333333335
2022-04-01 08:42:30,776.3116666666666,-113.455,9.834999999999999,358.5516666666667,208.92,60.11666666666667,2.09,22.314999999999998,-94.15333333333335,540.1416666666667,49374.829999999994,686.0300000000001,7.686666666666667,10039.85
2022-04-01 08:43:00,778.0966666666667,-115.58333333333333,9.826666666666666,358.53000000000003,208.93499999999997,60.34,2.09,22.291666666666668,-75.49666666666667,539.93,48647.51666666666,679.415,7.418333333333334,10066.753333333332
2022-04-01 08:43:30,779.73,-110.46,9.818333333333333,358.5333333333333,208.95833333333334,59.84,2.095,22.296666666666667,-82.96666666666667,539.7266666666666,48994.65166666667,685.605,8.248333333333333,10110.29
2022-04-01 08:44:00,780.1833333333334,-108.72833333333334,9.805000000000001,358.5116666666666,208.99333333333334,60.083333333333336,2.085,22.30666666666667,-76.47666666666667,539.575,48862.78333333333,673.9733333333334,7.831666666666666,10057.446666666667
2022-04-01 08:44:30,779.8466666666667,-106.48833333333333,9.8,358.4983333333333,209.02,59.71333333333333,2.085,22.31833333333333,-66.14999999999999,539.4250000000001,48946.18333333333,681.2233333333334,7.941666666666666,10047.116666666667
2022-04-01 08:45:00,779.4383333333334,-100.69833333333334,9.8,358.46,209.03,59.18666666666667,2.1,22.30666666666667,-58.71333333333333,539.3316666666666,48450.82,683.2433333333333,7.825,10041.316666666666
2022-04-01 08:45:30,778.1633333333334,-108.53166666666668,9.795,358.455,209.04666666666665,59.48666666666666,2.1316666666666664,22.30666666666667,-75.24333333333334,539.2633333333333,48831.30833333333,683.1733333333333,8.245,10033.113333333333
2022-04-01 08:46:00,777.1366666666667,-111.70666666666666,9.776666666666666,358.42,209.07666666666668,59.56333333333333,2.1149999999999998,22.308333333333334,-75.47,539.165,48593.698333333334,678.5566666666667,6.721666666666667,10007.766666666668
2022-04-01 08:46:30,777.0749999999999,-113.24333333333334,9.778333333333332,358.4166666666667,209.09333333333333,59.02,2.1183333333333336,22.67,-76.03,539.07,48775.92333333334,686.3833333333333,6.79,10045.896666666667
2022-04-01 08:47:00,779.2983333333333,-128.05666666666667,9.788333333333332,358.4316666666667,209.11,59.24333333333334,2.0833333333333335,22.605,-88.22333333333334,539.0066666666667,49127.46,682.0683333333333,7.048333333333333,10050.53
2022-04-01 08:47:30,779.105,-129.035,9.79,358.43,209.14000000000001,59.84,1.9833333333333334,22.611666666666668,-94.29333333333334,538.99,49150.119999999995,678.74,7.183333333333334,10043.449999999999
2022-04-01 08:48:00,777.9916666666667,-138.94166666666666,9.795,358.48,209.16333333333333,59.4,2.0016666666666665,22.615,-101.34666666666668,538.9683333333334,48900.23333333334,674.7816666666666,9.633333333333333,10082.923333333334
2022-04-01 08:48:30,777.355,-134.42333333333332,9.81,358.5183333333334,209.17666666666665,59.47,1.9799999999999998,22.611666666666668,-104.03000000000002,538.97,48524.14833333334,684.415,6.921666666666667,10013.313333333334
2022-04-01 08:49:00,777.955,-138.22666666666666,9.815,358.56666666666666,209.20000000000002,59.93333333333334,1.9433333333333334,22.603333333333335,-99.16333333333334,538.9666666666667,48940.51666666666,690.2199999999999,8.648333333333333,10023.006666666666
2022-04-01 08:49:30,778.6616666666667,-140.20000000000002,9.795,358.58666666666664,209.225,60.10999999999999,2.0349999999999997,22.625,-109.23333333333333,539.0066666666667,48988.986666666664,679.545,7.905,10017.78
2022-04-01 08:50:00,779.2816666666666,-149.12166666666667,9.79,358.62833333333333,209.24,60.080000000000005,2.055,22.599999999999998,-117.26333333333334,539.08,48457.426666666666,684.1916666666666,6.215,10015.699999999999
2022-04-01 08:50:30,779.1733333333333,-136.25333333333333,9.79,358.66,209.27666666666664,59.56666666666666,2.0749999999999997,22.615,-131.22,539.125,49032.41333333333,681.0300000000001,7.345,9973.796666666667
2022-04-01 08:51:00,778.2816666666666,-135.54166666666666,9.793333333333333,358.69000000000005,209.30999999999997,59.97,2.0516666666666663,22.606666666666666,-103.55666666666666,539.2133333333334,48499.91333333333,681.3033333333334,7.721666666666667,10014.743333333332
2022-04-01 08:51:30,777.75,-127.65166666666669,9.788333333333332,358.75833333333327,209.34,60.096666666666664,2.0516666666666663,22.618333333333336,-99.35666666666667,539.295,49188.513333333336,685.9833333333332,8.421666666666667,10046.393333333333
2022-04-01 08:52:00,777.4816666666667,-132.54833333333332,9.78,358.78999999999996,209.37666666666667,59.776666666666664,1.9933333333333334,22.60166666666667,-100.2,539.3249999999999,48976.71166666667,684.085,6.3933333333333335,10054.133333333333
2022-04-01 08:52:30,778.3216666666667,-138.08666666666667,9.778333333333332,358.81,209.41,60.193333333333335,1.9883333333333333,22.596666666666668,-98.74333333333334,539.375,49131.236666666664,685.5733333333333,8.288333333333332,10037.853333333334
2022-04-01 08:53:00,779.18,-137.12333333333333,9.775,358.8933333333334,209.455,60.18666666666667,1.9733333333333334,22.593333333333334,-120.25666666666666,539.4283333333333,49197.954999999994,685.275,6.675,10021.093333333332
2022-04-01 08:53:30,779.6666666666666,-135.86166666666665,9.78,358.92333333333335,209.48666666666668,60.223333333333336,1.9933333333333334,22.60166666666667,-108.95333333333333,539.4133333333333,49174.03666666666,681.0266666666666,8.866666666666667,10013.596666666666
2022-04-01 08:54:00,780.7616666666667,-134.0716666666667,9.78,358.94666666666666,209.535,59.88333333333333,2.013333333333333,22.606666666666666,-87.30333333333333,539.4266666666666,48944.60666666667,688.4433333333333,8.423333333333334,10000.486666666666
2022-04-01 08:54:30,781.0749999999999,-132.71333333333334,9.775,359.0,209.58,60.583333333333336,2.03,22.616666666666664,-90.46,539.4499999999999,48779.698333333334,681.8,8.575000000000001,9972.033333333333
2022-04-01 08:55:00,781.3483333333334,-145.02333333333334,9.764999999999999,359.03666666666663,209.62333333333333,60.593333333333334,2.015,22.60166666666667,-121.74333333333334,539.42,48815.261666666665,680.6283333333333,7.973333333333334,10012.663333333332
2022-04-01 08:55:30,781.0450000000001,-136.00166666666667,9.773333333333333,359.07,209.665,60.04333333333333,1.9833333333333334,22.613333333333333,-122.58,539.3983333333333,49197.958333333336,689.8983333333334,7.273333333333333,10028.08
